product_id,orbit,start_time,native_version,metrics_ok,geo_ok,streak_index,saturation_frac,zero_frac,max_dn,bloom_flag,median_pixel_km,on_planet_frac,bore_lat,bore_lon_east,bore_emission,min_lat,max_lat,streak_index_red,saturation_frac_red,zero_frac_red,streak_index_green,saturation_frac_green,zero_frac_green,streak_index_blue,saturation_frac_blue,zero_frac_blue,cleared,decision_reason
JNCR_2017139_06C00128_V01,6.0,2017-05-19 07:07:08.797,1,True,True,0.0014621468704125913,0.0,0.07832173467839806,5350.0,False,75.47172272842192,0.31728694714131606,-72.49308013916016,45.19258499145508,28.41131591796875,-89.82720947265625,-20.685401916503906,0.0014294573274491007,0.0,0.08680976941747573,0.0014382067971924154,0.0,0.06086449484223301,0.0014995186465308983,0.0,0.10069260087985438,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00129_V02,6.0,2017-05-19 07:12:42.219,2,True,True,0.0013692888635015656,0.0,0.06728088971480582,5263.0,False,81.90531484195952,0.335376213592233,-81.59990692138672,124.6532211303711,10.851608276367188,-89.71817779541016,-20.625167846679688,0.001486930689228868,0.0,0.06891639487257281,0.0014756094054320496,0.0,0.050451778671116505,0.0012954332596634187,0.0,0.08014212302791263,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00131_V02,6.0,2017-05-19 07:19:15.878,2,True,True,0.0017888471769966475,0.0,0.10501839350728155,5350.0,False,89.72671890872616,0.2934061488673139,-83.75456237792969,103.4805679321289,10.095853805541992,-89.81035614013672,-17.541425704956055,0.0021156590987819125,0.0,0.11381930749393204,0.0018496560379929671,0.0,0.08177051729368932,0.0014195106418373486,0.0,0.1260453011225728,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00132_V01,6.0,2017-05-19 07:25:19.694,1,True,True,0.001483181016060205,0.0,0.1073365442961165,5350.0,False,96.72531995085964,0.2599312297734628,-77.97942352294922,27.182348251342773,9.175517082214355,-89.92839813232422,-14.878581047058105,0.0014802602164434046,0.0,0.11398522830703883,0.0017768736392711182,0.0,0.08106416868932038,0.001483181016060205,0.0,0.12748407160194175,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00133_V02,6.0,2017-05-19 07:30:52.815,2,True,True,0.0015866057920413405,0.0,0.12577745752427183,5177.0,False,103.09820993403838,0.2348098705501618,-76.39149475097656,15.278948783874512,8.241064071655273,-89.68046569824219,-12.696006774902344,0.0022390697828454705,0.0,0.13748198574029125,0.0012434816930892059,0.0,0.0967602776092233,0.0015397144832443206,0.0,0.14930502882281554,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017244_08C00105_V02,8.0,2017-09-01 21:04:45.597,2,True,True,0.0010953863609635935,0.0,0.17435907160194175,3269.0,False,47.21212665554377,0.442585529357374,82.118896484375,182.78988647460938,10.647314071655273,28.342086791992188,89.86386108398438,0.0012060809001311315,0.0,0.1737499051881068,0.0011553992827446173,0.0,0.15443435224514562,0.0010657463343124274,0.0,0.20172178398058252,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017244_08C00107_V02,8.0,2017-09-01 21:15:17.854,2,True,True,0.0012452927694222478,0.0,0.09148873634708737,3367.0,False,33.84840016298738,0.5053979571197411,70.83876037597656,80.69439697265625,16.945131301879883,26.234485626220703,89.9269790649414,0.0012855990326687407,0.0,0.09148873634708737,0.0010953950216992265,0.0,0.06635884405339806,0.0013637281102461657,0.0,0.1104345229065534,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017244_08C00108_V02,8.0,2017-09-01 21:29:19.822,2,True,True,0.0011545878119355278,0.0,0.015162792020631068,4286.0,False,16.830890475272604,0.6085715569938871,55.89691162109375,52.79487609863281,9.128433227539062,18.350833892822266,89.62068176269531,0.0011909603588611036,0.0,0.014958946450242719,0.0012338797580344909,0.0,0.015302639563106797,0.0011367092567454045,0.0,0.014797766231796117,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017244_08C00109_V02,8.0,2017-09-01 21:31:19.712,2,True,True,0.001355112755420947,0.0,0.01550174453883495,3586.0,False,14.702595242539273,0.5698321197411004,48.95127487182617,52.82975769042969,14.658265113830566,17.027463912963867,89.4033432006836,0.0012288347897690308,0.0,0.015122496966019416,0.0012902180295116246,0.0,0.015734033677184466,0.0015209448802848643,0.0,0.014906799908980584,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017244_08C00110_V02,8.0,2017-09-01 21:37:50.415,2,True,True,0.001546441977157375,0.0,0.014894948422330096,3613.0,False,8.673432919331404,0.6562398867313916,36.639488220214844,47.3036003112793,15.336082458496094,10.837016105651855,67.0249252319336,0.001556632308494736,0.0,0.014368742415048544,0.0013302053253894794,0.0,0.01404638197815534,0.0017273333690514046,0.0,0.01551122572815534,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017244_08C00111_V02,8.0,2017-09-01 21:40:20.782,2,True,True,0.00164680403482212,0.0,0.014702954338592233,3656.0,False,6.793290095596215,0.691211569579288,30.898344039916992,45.63631820678711,17.096107482910156,8.293262481689453,57.28940200805664,0.001671281682546858,0.0,0.010780112257281553,0.0018509818684358335,0.0,0.014830950394417475,0.0014031205861410778,0.0,0.015165162317961165,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017244_08C00112_V02,8.0,2017-09-01 21:42:50.704,2,True,True,0.0018368210819617356,0.0,0.014311855279126214,3578.0,False,5.256882846748057,0.6584749190938511,25.2844295501709,43.89257049560547,18.06867218017578,5.201684951782227,47.69493103027344,0.001986221192429127,0.0,0.0104174567657767,0.001642889292574844,0.0,0.014378223604368932,0.0022427643245641537,0.0,0.015124867263349514,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017244_08C00113_V02,8.0,2017-09-01 21:46:51.215,2,True,True,0.0018382951175970525,0.0,0.013686096783980584,3699.0,False,3.700637685007957,0.6947263901147396,14.966083526611328,41.24333572387695,20.664581298828125,-1.6607791185379028,32.8419075012207,0.001724219942220611,0.0,0.009616296268203883,0.0017218792019567059,0.0,0.014202821601941747,0.0024009121830033853,0.0,0.01528367718446602,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
